"id","name","bn_name","code","hrms_code","city","phone","email","routing_no","address","recommended_manpower","description","parent_id","type","created_at","updated_at"
242,"Heako Branch,Chattogram (East)","হেঁয়াকো শাখা, চট্টগ্রাম(পূর্ব)","2907","BR132",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:14:15"
243,"Katirhat Branch,Chattogram (East)","কাটিরহাট শাখা, চট্টগ্রাম(পূর্ব)","2927","BR133",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:14:26"
244,"Madanhat Branch,Chattogram (East)","মদনহাট শাখা, চট্টগ্রাম(পূর্ব)","2920","BR134",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:14:35"
246,"Narayan Hat Branch,Chattogram (East)","নারায়ণ হাট শাখা, চট্টগ্রাম(পূর্ব)","2909","BR136",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:16:41"
247,"Nazirhat Branch,Chattogram (East)","নাজিরহাট শাখা, চট্টগ্রাম(পূর্ব)","2910","BR137",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:16:55"
248,"Nazumeah Hat Branch,Chattogram (East)","নজুমিয়া হাট  শাখা, চট্টগ্রাম(পূর্ব)","2921","BR138",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:17:17"
249,"Pahartali Chowmohoni Branch,Chattogram (East)","পাহাড়তলী চৌমুহনী শাখা, চট্টগ্রাম(পূর্ব)","3307","BR139",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:17:32"
250,"Patherhat Branch,Chattogram (East)","পথেরহাট শাখা, চট্টগ্রাম(পূর্ব)","2922","BR140",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:17:43"
251,"Pomra Branch,Chattogram (East)","পোমরা শাখা, চট্টগ্রাম(পূর্ব)","3306","BR141",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:17:56"
252,"Rangunia Branch,Chattogram (East)","রাঙ্গুনিয়া শাখা, চট্টগ্রাম(পূর্ব)","3305","BR142",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:18:10"
253,"Rangunia College Branch,Chattogram (East)","রাঙ্গুনিয়া কলেজ শাখা, চট্টগ্রাম(পূর্ব)","2934","BR143",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:18:25"
254,"Raozan Branch,Chattogram (East)","রাউজান শাখা, চট্টগ্রাম(পূর্ব)","2923","BR144",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:18:37"
255,"Abu Torab Bazar Branch,Chattogram (West)","আবু তোরাব বাজার শাখা, চট্টগ্রাম(পশ্চিম)","2918","BR145",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:19:39"
256,"Aburhat Branch,Chattogram (West)","আবুরহাট শাখা, চট্টগ্রাম(পশ্চিম)","2915","BR146",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:20:00"
257,"Bamansundar Daroga Hat Branch,Chattogram(West)","বামনসুন্দর দারোগা হাট শাখা, চট্টগ্রাম(পশ্চিম)","2917","BR147",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:21:33"
259,"Baraiadhala Branch,Chattogram (West)","বারৈয়াঢালা শাখা, চট্টগ্রাম(পশ্চিম)","2926","BR149",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:22:10"
258,"Baraiarhat Branch,Chattogram (West)","বারৈয়ারহাট শাখা, চট্টগ্রাম(পশ্চিম)","2916","BR148",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:22:52"
260,"Chaitonnerhat Branch,Chattogram (West)","চৈতন্যেরহাট শাখা, চট্টগ্রাম(পশ্চিম)","2935","BR150",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:23:12"
261,"Chaktai Branch,Chattogram (West)","চাক্তাই শাখা, চট্টগ্রাম(পশ্চিম)","2902","BR151",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:23:27"
262,"Dhoparhat Branch,Chattogram (West)","ধোপার হাট শাখা, চট্টগ্রাম(পশ্চিম)","2930","BR152",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:23:41"
263,"Gasua Branch, Chattogram (West)","গাছুয়া শাখা, চট্টগ্রাম(পশ্চিম)","2912","BR153",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:24:04"
264,"Kamal Bazar Branch,Chattogram (West)","কামাল বাজার শাখা, চট্টগ্রাম(পশ্চিম)","2904","BR154",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:24:17"
265,"Khatunganj Branch,Chattogram (West)","খাতুনগঞ্জ শাখা, চট্টগ্রাম(পশ্চিম)","2929","BR155",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:24:32"
266,"Kumira Branch,Chattogram (West)","কুমিরা শাখা, চট্টগ্রাম(পশ্চিম)","2925","BR156",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:24:43"
268,"Sandwip Branch,Chattogram (West)","সন্দ্বীপ  শাখা, চট্টগ্রাম(পশ্চিম)","2911","BR158",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:25:02"
267,"Mirsarai Branch,Chattogram (West)","মিরসরাই শাখা, চট্টগ্রাম(পশ্চিম)","2913","BR157",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:25:34"
269,"Shiberhat Branch,Chattogram (West)","শিবের হাট শাখা, চট্টগ্রাম(পশ্চিম)","2936","BR159",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:25:47"
270,"Shola Shahar Branch,Chattogram (West)","ষোল শহর শাখা, চট্টগ্রাম(পশ্চিম)","2931","BR160",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:26:05"
271,"Sitakunda Branch,Chattogram (West)","সীতাকুন্ড শাখা, চট্টগ্রাম(পশ্চিম)","2924","BR161",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:26:17"
272,"Tea Board Branch,Chattogram (West)","টি বোর্ড শাখা, চট্টগ্রাম(পশ্চিম)","2905","BR162",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:26:36"
273,"Wahedpur Branch,Chattogram (West)","ওয়াহেদপুর শাখা, চট্টগ্রাম(পশ্চিম)","2914","BR163",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:27:55"
274,"Alikadam Branch,Bandarban","আলীকদম শাখা, বান্দরবান","3119","BR164",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:00"
275,"Aziz Nagar Branch,Bandarban","আজিজনগর শাখা, বান্দরবান","3118","BR165",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:10"
276,"Baishari Branch,Bandarban","বাইশারী শাখা, বান্দরবান","3121","BR166",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:18"
277,"Bandarban Branch,Bandarban","বান্দরবান শাখা, বান্দরবান","3201","BR167",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:28"
278,"Lama Branch,Bandarban","লামা শাখা, বান্দরবান","3117","BR168",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:40"
279,"Naikkongchari Branch,Bandarban","নাইক্ষ্যংছড়ি শাখা, বান্দরবান","3120","BR169",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:49"
280,"Rowangchari Branch, Bandarban","রোয়াংছড়ি শাখা, বান্দরবান","3202","BR170",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:29:57"
281,"Ruma Branch,Bandarban","রুমা শাখা, বান্দরবান","3204","BR171",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:30:07"
282,"Thanchi Branch, Bandarban","থানচি শাখা, বান্দরবান","3203","BR172",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:30:18"
283,"Bangla Bazar Branch,Cox's Bazar","বাংলা বাজার শাখা, কক্সবাজার","3111","BR173",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:31:17"
284,"Bara Moheshkhali Branch,Cox's Bazar","বড় মহেশখালী শাখা, কক্সবাজার","3110","BR174",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:31:26"
286,"Cox's Bazar  Branch,Cox's Bazar","কক্সবাজার শাখা, কক্সবাজার","3101","BR176",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:31:46"
287,"Dhurong Bazar Branch,Cox's Bazar","ধুরুং বাজার শাখা, কক্সবাজার","3123","BR177",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:31:56"
288,"Dulahazra Branch,Cox's Bazar","ডুলাহাজারা শাখা, কক্সবাজার","3104","BR178",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:32:09"
289,"Gorzania Bazar Branch,Cox's Bazar","গর্জনিয়া বাজার শাখা, কক্সবাজার","3116","BR179",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:32:28"
290,"Gorakghata Branch,Cox's Bazar","গোরকঘাটা শাখা, কক্সবাজার","3107","BR180",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:32:38"
291,"Harbung Branch,Cox's Bazar","হারবাং শাখা, কক্সবাজার","3105","BR181",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:32:46"
292,"Hnila Branch,Cox's Bazar","হ্নীলা শাখা, কক্সবাজার","3113","BR182",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:32:59"
293,"Hoanak Branch,Cox's Bazar","হোয়ানক শাখা, কক্সবাজার","3123","BR183",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:33:10"
294,"Eidgaon Branch,Cox's Bazar","ঈদগাঁও শাখা, কক্সবাজার","3102","BR184",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:33:43"
296,"Kutubdia Branch,Cox's Bazar","কুতুবদিয়া শাখা, কক্সবাজার","3106","BR186",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:34:13"
297,"Matarbari Branch,Cox's Bazar","মাতারবাড়ী শাখা, কক্সবাজার","3108","BR187",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:34:21"
298,"Pekua Branch,Cox's Bazar","পেকুয়া শাখা, কক্সবাজার","3125","BR188",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:34:31"
299,"Ramu Branch,Cox's Bazar","রামু শাখা, কক্সবাজার","3115","BR189",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:34:43"
300,"Teknaf Branch,Cox's Bazar","টেকনাফ শাখা, কক্সবাজার","3112","BR190",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:34:54"
301,"Ukhiya Branch,Cox's Bazar","উখিয়া শাখা, কক্সবাজার","3114","BR191",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:35:05"
302,"Dighinala Branch,Khagrachari","দিঘীনালা শাখা, খাগড়াছড়ি","3404","BR192",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:36:08"
303,"Khagrachari Branch,Khagrachari","খাগড়াছড়ি  শাখা, খাগড়াছড়ি","3401","BR193",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:36:22"
304,"Lakshmichari Branch,Khagrachari","লক্ষ্মীছড়ি শাখা, খাগড়াছড়ি","3409","BR194",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:36:29"
305,"Manikchari Branch,Khagrachari","মানিকছড়ি  শাখা, খাগড়াছড়ি","3408","BR195",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:36:39"
306,"Matiranga Branch,Khagrachari","মাটিরাঙ্গা  শাখা, খাগড়াছড়ি","3406","BR196",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:36:52"
307,"Mohalchari Branch,Khagrachari","মহালছড়ি  শাখা, খাগড়াছড়ি","3402","BR197",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:37:09"
308,"Panchari Branch,Khagrachari","পানছড়ি  শাখা, খাগড়াছড়ি","3403","BR198",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:37:17"
309,"Ramgorh Branch,Khagrachari","রামগড়  শাখা, খাগড়াছড়ি","3405","BR199",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:37:28"
310,"Anowara Branch,Patia","আনোয়ারা শাখা, পটিয়া","3008","BR200",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:38:03"
311,"Badamtali Branch,Patia","বাদামতলী শাখা, পটিয়া","2928","BR201",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:38:11"
312,"Banshkhali Branch,Patia","বাঁশখালী শাখা, পটিয়া","3208","BR202",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:38:19"
313,"Boalkhali Branch,Patia","বোয়ালখালী শাখা, পটিয়া","3007","BR203",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:38:28"
314,"Bomanghat Branch,Patia","বোমাংহাট শাখা, পটিয়া","3206","BR204",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:38:40"
315,"Budhpura Hat Branch,Patia","বুধপুরাহাট শাখা, পটিয়া","3009","BR205",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:39:57"
316,"Chandanaish Branch,Patia","চন্দনাইশ শাখা, পটিয়া","3005","BR206",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:40:09"
317,"Chatari Branch,Patia","চাতরী শাখা, পটিয়া","3010","BR207",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:40:16"
318,"College Bazar Branch,Patia","কলেজ বাজার শাখা, পটিয়া","3003","BR208",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:40:29"
319,"Dohazari Branch,Patia","দোহাজারী শাখা, পটিয়া","3002","BR209",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:40:36"
320,"Fazilkharhat Branch,Patia","ফাজিলখারহাট শাখা, পটিয়া","3011","BR210",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:40:48"
321,"Kalipur Branch,Patia","কালীপুর শাখা, পটিয়া","3210","BR211",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:40:55"
322,"Keranihat Branch,Patia","কেরানীহাট শাখা, পটিয়া","3207","BR212",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:04"
323,"Khodarhat Branch,Patia","খোদারহাট শাখা, পটিয়া","3006","BR213",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:13"
324,"Lohagara Branch,Patia","লোহাগাড়া শাখা, পটিয়া","3211","BR214",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:22"
325,"Naporabazar Branch,Patia","নাপোড়াবাজার শাখা, পটিয়া","3209","BR215",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:32"
326,"Pachuria Digirpar Branch,Patia","পাঁচুরিয়া দিঘীরপাড়  শাখা, পটিয়া","3004","BR216",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:41"
327,"Patia Branch,Patia","পটিয়া  শাখা, পটিয়া","3001","BR217",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:49"
328,"Satkania Branch, Patia","সাতকানিয়া শাখা, পটিয়া","3205","BR218",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:41:57"
330,"Borkol Branch, Rangamati","বরকল শাখা, রাঙ্গামাটি","3503","BR220",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:42:43"
331,"Bilaichari Branch, Rangamati","বিলাইছড়ি শাখা, রাঙ্গামাটি","3303","BR221",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:42:53"
329,"Baghaichari Branch, Rangamati","বাঘাইছড়ি শাখা, রাঙ্গামাটি","3507","BR219",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:43:02"
333,"Kaptai Branch, Rangamati","কাপ্তাই শাখা, রাঙ্গামাটি","3301","BR223",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:43:34"
334,"Longodu Branch, Rangamati","লংগদু শাখা, রাঙ্গামাটি","3504","BR225",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:43:45"
335,"Naniarchor Branch, Rangamati","নানিয়ারচর শাখা, রাঙ্গামাটি","3502","BR226",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:43:57"
337,"Rajstholi Branch, Rangamati","রাজস্থলী শাখা, রাঙ্গামাটি","3304","BR228",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:44:16"
338,"Rangamati Branch, Rangamati","রাঙ্গামাটি শাখা, রাঙ্গামাটি","3501","BR229",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:44:28"
339,"Amratali Branch, Cumilla","আমড়াতলী শাখা, কুমিল্লা","2304","BR230",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:45:37"
340,"Asmania Bazar Branch, Cumilla","আসমানিয়া বাজার শাখা, কুমিল্লা","2342","BR231",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:45:46"
341,"Badarpur Bazar Branch, Cumilla","বদরপুর বাজার শাখা, কুমিল্লা","2330","BR232",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:53","2022-12-20 12:45:57"
